lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
CC Synch,0,0,625622590,9937,9937.095,120
CC Synch,1,1,2790473423,14950,44850.140,120
CC Synch,2,2,941582928,14950,14950.106,120
CC Synch,3,3,1870207528,10021,30063.107,120
CC Synch,4,4,626101084,9941,9941.098,120
