lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
Flat Combining (fair),0,0,1156382712,18694,18694.152,120
Flat Combining (fair),1,1,1144446461,6237,18711.054,120
Flat Combining (fair),2,2,1153033770,18710,18710.149,120
Flat Combining (fair),3,3,1147612784,6238,18714.052,120
Flat Combining (fair),4,4,922613570,14802,14802.110,120
