lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
Remote Core Locking,0,0,760800812,12192,12192.129,120
Remote Core Locking,1,1,2245325133,12192,36576.118,120
Remote Core Locking,2,2,765787346,12192,12192.080,120
Remote Core Locking,3,3,2247741038,12192,36576.126,120
Remote Core Locking,4,0,754304363,12191,12191.116,120
