lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
Flat Combining,0,0,708580892,12163,12163.180,120
Flat Combining,1,1,2128389292,12199,36597.200,120
Flat Combining,2,2,709178343,12199,12199.151,120
Flat Combining,3,3,1742386844,12199,36597.187,120
Flat Combining,4,4,706991494,12175,12175.151,120
