2,2,16,32,549839,549839,0,1180699830,Flat Combining Fair,Spin Parker
3,3,16,32,551757,551757,0,664957170,Flat Combining Fair,Spin Parker
4,4,16,32,551572,551572,0,1213258080,Flat Combining Fair,Spin Parker
5,5,16,32,568975,568975,0,147613320,Flat Combining Fair,Spin Parker
6,6,16,32,571375,571375,0,217306860,Flat Combining Fair,Spin Parker
7,7,16,32,549598,549598,0,1311997860,Flat Combining Fair,Spin Parker
8,8,16,32,567460,567460,0,423426960,Flat Combining Fair,Spin Parker
9,9,16,32,570616,570616,0,261417240,Flat Combining Fair,Spin Parker
10,10,16,32,560833,560833,0,714332430,Flat Combining Fair,Spin Parker
11,11,16,32,554198,554198,0,691155900,Flat Combining Fair,Spin Parker
12,12,16,32,567564,567564,0,297137520,Flat Combining Fair,Spin Parker
13,13,16,32,569594,569594,0,297529320,Flat Combining Fair,Spin Parker
14,14,16,32,568407,568407,0,360222750,Flat Combining Fair,Spin Parker
15,15,16,32,560476,560476,0,775035630,Flat Combining Fair,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,186074,186074,0,121858470,Flat Combining Fair,BlockParker
1,1,16,32,185810,185810,0,5012432790,Flat Combining Fair,BlockParker
2,2,16,32,185607,185607,0,1219506810,Flat Combining Fair,BlockParker
3,3,16,32,186414,186414,0,5586907470,Flat Combining Fair,BlockParker
4,4,16,32,185728,185728,0,316801890,Flat Combining Fair,BlockParker
5,5,16,32,185802,185802,0,1098817920,Flat Combining Fair,BlockParker
6,6,16,32,185805,185805,0,144631920,Flat Combining Fair,BlockParker
7,7,16,32,185495,185495,0,48550350,Flat Combining Fair,BlockParker
8,8,16,32,185289,185289,0,165057360,Flat Combining Fair,BlockParker
9,9,16,32,185427,185427,0,19552080,Flat Combining Fair,BlockParker
10,10,16,32,185377,185377,0,7574820,Flat Combining Fair,BlockParker
11,11,16,32,185600,185600,0,5165400,Flat Combining Fair,BlockParker
12,12,16,32,183346,183346,0,14220300,Flat Combining Fair,BlockParker
13,13,16,32,185465,185465,0,7317270,Flat Combining Fair,BlockParker
14,14,16,32,185509,185509,0,4045680,Flat Combining Fair,BlockParker
15,15,16,32,185478,185478,0,6975510,Flat Combining Fair,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,383606,383606,0,1004968890,Flat Combining Fair With Combiner Slice,Spin Parker
1,1,16,32,380577,380577,0,861651060,Flat Combining Fair With Combiner Slice,Spin Parker
2,2,16,32,391481,391481,0,855298260,Flat Combining Fair With Combiner Slice,Spin Parker
3,3,16,32,398582,398582,0,799797300,Flat Combining Fair With Combiner Slice,Spin Parker
4,4,16,32,376595,376595,0,855323040,Flat Combining Fair With Combiner Slice,Spin Parker
5,5,16,32,380505,380505,0,854762100,Flat Combining Fair With Combiner Slice,Spin Parker
6,6,16,32,392534,392534,0,813784380,Flat Combining Fair With Combiner Slice,Spin Parker
7,7,16,32,399106,399106,0,807282240,Flat Combining Fair With Combiner Slice,Spin Parker
8,8,16,32,396796,396796,0,855967440,Flat Combining Fair With Combiner Slice,Spin Parker
9,9,16,32,394288,394288,0,856625100,Flat Combining Fair With Combiner Slice,Spin Parker
10,10,16,32,380663,380663,0,855851040,Flat Combining Fair With Combiner Slice,Spin Parker
11,11,16,32,392246,392246,0,859895910,Flat Combining Fair With Combiner Slice,Spin Parker
12,12,16,32,396956,396956,0,854747940,Flat Combining Fair With Combiner Slice,Spin Parker
13,13,16,32,409012,409012,0,850915890,Flat Combining Fair With Combiner Slice,Spin Parker
14,14,16,32,446998,446998,0,852395040,Flat Combining Fair With Combiner Slice,Spin Parker
15,15,16,32,404548,404548,0,852258840,Flat Combining Fair With Combiner Slice,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,184700,184700,0,145707120,Flat Combining Fair With Combiner Slice,BlockParker
1,1,16,32,181379,181379,0,5936012820,Flat Combining Fair With Combiner Slice,BlockParker
2,2,16,32,181307,181307,0,6497267850,Flat Combining Fair With Combiner Slice,BlockParker
3,3,16,32,181268,181268,0,252048570,Flat Combining Fair With Combiner Slice,BlockParker
4,4,16,32,181399,181399,0,421294950,Flat Combining Fair With Combiner Slice,BlockParker
5,5,16,32,181524,181524,0,268639920,Flat Combining Fair With Combiner Slice,BlockParker
6,6,16,32,181613,181613,0,83506170,Flat Combining Fair With Combiner Slice,BlockParker
7,7,16,32,181172,181172,0,26436060,Flat Combining Fair With Combiner Slice,BlockParker
8,8,16,32,180695,180695,0,29287770,Flat Combining Fair With Combiner Slice,BlockParker
9,9,16,32,180877,180877,0,9296340,Flat Combining Fair With Combiner Slice,BlockParker
10,10,16,32,180914,180914,0,9765420,Flat Combining Fair With Combiner Slice,BlockParker
11,11,16,32,181023,181023,0,11679120,Flat Combining Fair With Combiner Slice,BlockParker
12,12,16,32,180366,180366,0,16027080,Flat Combining Fair With Combiner Slice,BlockParker
13,13,16,32,180891,180891,0,19106280,Flat Combining Fair With Combiner Slice,BlockParker
14,14,16,32,180320,180320,0,5161320,Flat Combining Fair With Combiner Slice,BlockParker
15,15,16,32,180953,180953,0,12030780,Flat Combining Fair With Combiner Slice,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,1104256,1104256,0,801679260,CCSynch,Spin Parker
1,1,16,32,1103200,1103200,0,792527670,CCSynch,Spin Parker
2,2,16,32,1101776,1101776,0,810494760,CCSynch,Spin Parker
3,3,16,32,1102862,1102862,0,792238920,CCSynch,Spin Parker
4,4,16,32,1103181,1103181,0,804874980,CCSynch,Spin Parker
5,5,16,32,1103211,1103211,0,844365570,CCSynch,Spin Parker
6,6,16,32,1101357,1101357,0,803228220,CCSynch,Spin Parker
7,7,16,32,1101556,1101556,0,832257510,CCSynch,Spin Parker
8,8,16,32,1103560,1103560,0,792559890,CCSynch,Spin Parker
9,9,16,32,1103609,1103609,0,822585420,CCSynch,Spin Parker
10,10,16,32,1102368,1102368,0,789489780,CCSynch,Spin Parker
11,11,16,32,1102652,1102652,0,803789070,CCSynch,Spin Parker
12,12,16,32,1103976,1103976,0,842366430,CCSynch,Spin Parker
13,13,16,32,1104016,1104016,0,828412350,CCSynch,Spin Parker
14,14,16,32,1103939,1103939,0,777710820,CCSynch,Spin Parker
15,15,16,32,1103167,1103167,0,797086260,CCSynch,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,236630,236630,0,727406940,CCSynch,BlockParker
1,1,16,32,236445,236445,0,718559820,CCSynch,BlockParker
2,2,16,32,236416,236416,0,749657640,CCSynch,BlockParker
3,3,16,32,236417,236417,0,826995240,CCSynch,BlockParker
4,4,16,32,236372,236372,0,764167290,CCSynch,BlockParker
5,5,16,32,236336,236336,0,766360230,CCSynch,BlockParker
6,6,16,32,236389,236389,0,658158330,CCSynch,BlockParker
7,7,16,32,236389,236389,0,815951820,CCSynch,BlockParker
8,8,16,32,236389,236389,0,961591650,CCSynch,BlockParker
9,9,16,32,236389,236389,0,786502560,CCSynch,BlockParker
10,10,16,32,236364,236364,0,620845890,CCSynch,BlockParker
11,11,16,32,236390,236390,0,1426011450,CCSynch,BlockParker
12,12,16,32,236387,236387,0,772563630,CCSynch,BlockParker
13,13,16,32,236391,236391,0,548464500,CCSynch,BlockParker
14,14,16,32,236386,236386,0,772234110,CCSynch,BlockParker
15,15,16,32,236391,236391,0,849179790,CCSynch,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,531753,531753,0,857233200,CCSynch (Ban),Spin Parker
1,1,16,32,526958,526958,0,854364000,CCSynch (Ban),Spin Parker
2,2,16,32,527423,527423,0,857802810,CCSynch (Ban),Spin Parker
3,3,16,32,532415,532415,0,851666730,CCSynch (Ban),Spin Parker
4,4,16,32,527100,527100,0,862142310,CCSynch (Ban),Spin Parker
5,5,16,32,530467,530467,0,853733970,CCSynch (Ban),Spin Parker
6,6,16,32,523907,523907,0,849178530,CCSynch (Ban),Spin Parker
7,7,16,32,529804,529804,0,848987070,CCSynch (Ban),Spin Parker
8,8,16,32,533552,533552,0,856153710,CCSynch (Ban),Spin Parker
9,9,16,32,526909,526909,0,849923400,CCSynch (Ban),Spin Parker
10,10,16,32,527461,527461,0,856830390,CCSynch (Ban),Spin Parker
11,11,16,32,526148,526148,0,850797390,CCSynch (Ban),Spin Parker
12,12,16,32,528209,528209,0,855252060,CCSynch (Ban),Spin Parker
13,13,16,32,532132,532132,0,851425530,CCSynch (Ban),Spin Parker
14,14,16,32,527654,527654,0,862250220,CCSynch (Ban),Spin Parker
15,15,16,32,533535,533535,0,855737970,CCSynch (Ban),Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,210009,210009,0,799411470,CCSynch (Ban),BlockParker
1,1,16,32,210049,210049,0,806291760,CCSynch (Ban),BlockParker
2,2,16,32,209852,209852,0,810786960,CCSynch (Ban),BlockParker
3,3,16,32,209713,209713,0,808333650,CCSynch (Ban),BlockParker
4,4,16,32,210016,210016,0,800733420,CCSynch (Ban),BlockParker
5,5,16,32,209826,209826,0,794416950,CCSynch (Ban),BlockParker
6,6,16,32,209856,209856,0,790260510,CCSynch (Ban),BlockParker
7,7,16,32,209536,209536,0,786486810,CCSynch (Ban),BlockParker
8,8,16,32,209589,209589,0,799352670,CCSynch (Ban),BlockParker
9,9,16,32,209790,209790,0,791384070,CCSynch (Ban),BlockParker
10,10,16,32,209680,209680,0,793443480,CCSynch (Ban),BlockParker
11,11,16,32,209936,209936,0,808778910,CCSynch (Ban),BlockParker
12,12,16,32,209512,209512,0,802327650,CCSynch (Ban),BlockParker
13,13,16,32,209566,209566,0,786542760,CCSynch (Ban),BlockParker
14,14,16,32,209903,209903,0,789558870,CCSynch (Ban),BlockParker
15,15,16,32,209672,209672,0,794305680,CCSynch (Ban),BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,3464694,3464694,0,,Mutex,
1,1,16,32,3701181,3701181,0,,Mutex,
2,2,16,32,3558000,3558000,0,,Mutex,
3,3,16,32,3506733,3506733,0,,Mutex,
4,4,16,32,5328235,5328235,0,,Mutex,
5,5,16,32,5086725,5086725,0,,Mutex,
6,6,16,32,5102425,5102425,0,,Mutex,
7,7,16,32,5156148,5156148,0,,Mutex,
8,8,16,32,2704705,2704705,0,,Mutex,
9,9,16,32,2876447,2876447,0,,Mutex,
10,10,16,32,2848790,2848790,0,,Mutex,
11,11,16,32,2777493,2777493,0,,Mutex,
12,12,16,32,2742476,2742476,0,,Mutex,
13,13,16,32,2927362,2927362,0,,Mutex,
14,14,16,32,2812627,2812627,0,,Mutex,
15,15,16,32,2792375,2792375,0,,Mutex,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,5672887,5672887,0,,SpinLock,
1,1,16,32,5674543,5674543,0,,SpinLock,
2,2,16,32,5878830,5878830,0,,SpinLock,
3,3,16,32,5986173,5986173,0,,SpinLock,
4,4,16,32,5037039,5037039,0,,SpinLock,
5,5,16,32,4191378,4191378,0,,SpinLock,
6,6,16,32,4554643,4554643,0,,SpinLock,
7,7,16,32,4699292,4699292,0,,SpinLock,
8,8,16,32,5775238,5775238,0,,SpinLock,
9,9,16,32,8588845,8588845,0,,SpinLock,
10,10,16,32,9580842,9580842,0,,SpinLock,
11,11,16,32,8473222,8473222,0,,SpinLock,
12,12,16,32,6601251,6601251,0,,SpinLock,
13,13,16,32,8960804,8960804,0,,SpinLock,
14,14,16,32,6494691,6494691,0,,SpinLock,
15,15,16,32,9794962,9794962,0,,SpinLock,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,9393105,9393105,0,,U-SCL,
1,1,16,32,572654,572654,0,,U-SCL,
2,2,16,32,8095181,8095181,0,,U-SCL,
3,3,16,32,365007,365007,0,,U-SCL,
4,4,16,32,7664580,7664580,0,,U-SCL,
5,5,16,32,653254,653254,0,,U-SCL,
6,6,16,32,8509321,8509321,0,,U-SCL,
7,7,16,32,314769,314769,0,,U-SCL,
8,8,16,32,17298397,17298397,0,,U-SCL,
9,9,16,32,615154,615154,0,,U-SCL,
10,10,16,32,5782634,5782634,0,,U-SCL,
11,11,16,32,584216,584216,0,,U-SCL,
12,12,16,32,13604341,13604341,0,,U-SCL,
13,13,16,32,401094,401094,0,,U-SCL,
14,14,16,32,11228798,11228798,0,,U-SCL,
15,15,16,32,548009,548009,0,,U-SCL,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,903850,903850,0,,RCL,Spin Parker
1,1,16,32,903867,903867,0,,RCL,Spin Parker
2,2,16,32,903851,903851,0,,RCL,Spin Parker
3,3,16,32,903831,903831,0,,RCL,Spin Parker
4,4,16,32,903835,903835,0,,RCL,Spin Parker
5,5,16,32,903808,903808,0,,RCL,Spin Parker
6,6,16,32,903815,903815,0,,RCL,Spin Parker
7,7,16,32,903813,903813,0,,RCL,Spin Parker
8,8,16,32,903806,903806,0,,RCL,Spin Parker
9,9,16,32,903797,903797,0,,RCL,Spin Parker
10,10,16,32,903793,903793,0,,RCL,Spin Parker
11,11,16,32,903797,903797,0,,RCL,Spin Parker
12,12,16,32,903791,903791,0,,RCL,Spin Parker
13,13,16,32,903783,903783,0,,RCL,Spin Parker
14,14,16,32,903793,903793,0,,RCL,Spin Parker
15,15,16,32,903780,903780,0,,RCL,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,16,32,242304,242304,0,,RCL,BlockParker
1,1,16,32,242295,242295,0,,RCL,BlockParker
2,2,16,32,242294,242294,0,,RCL,BlockParker
3,3,16,32,242291,242291,0,,RCL,BlockParker
4,4,16,32,242289,242289,0,,RCL,BlockParker
5,5,16,32,242283,242283,0,,RCL,BlockParker
6,6,16,32,242284,242284,0,,RCL,BlockParker
7,7,16,32,242281,242281,0,,RCL,BlockParker
8,8,16,32,242280,242280,0,,RCL,BlockParker
9,9,16,32,242279,242279,0,,RCL,BlockParker
10,10,16,32,242278,242278,0,,RCL,BlockParker
11,11,16,32,242277,242277,0,,RCL,BlockParker
12,12,16,32,242274,242274,0,,RCL,BlockParker
13,13,16,32,242274,242274,0,,RCL,BlockParker
14,14,16,32,242272,242272,0,,RCL,BlockParker
15,15,16,32,242272,242272,0,,RCL,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,131920,131920,0,1328714790,Flat Combining (SkipList),Spin Parker
1,1,32,32,136555,136555,0,531519750,Flat Combining (SkipList),Spin Parker
2,2,32,32,134676,134676,0,87240,Flat Combining (SkipList),Spin Parker
3,3,32,32,134226,134226,0,796674060,Flat Combining (SkipList),Spin Parker
4,4,32,32,132635,132635,0,,Flat Combining (SkipList),Spin Parker
5,5,32,32,131781,131781,0,265581780,Flat Combining (SkipList),Spin Parker
6,6,32,32,137042,137042,0,526237830,Flat Combining (SkipList),Spin Parker
7,7,32,32,135700,135700,0,797306670,Flat Combining (SkipList),Spin Parker
8,8,32,32,131262,131262,0,262942290,Flat Combining (SkipList),Spin Parker
9,9,32,32,136371,136371,0,530640240,Flat Combining (SkipList),Spin Parker
10,10,32,32,136627,136627,0,1052709030,Flat Combining (SkipList),Spin Parker
11,11,32,32,132685,132685,0,531127710,Flat Combining (SkipList),Spin Parker
12,12,32,32,130568,130568,0,,Flat Combining (SkipList),Spin Parker
13,13,32,32,128733,128733,0,530807640,Flat Combining (SkipList),Spin Parker
14,14,32,32,132356,132356,0,404591100,Flat Combining (SkipList),Spin Parker
15,15,32,32,139518,139518,0,531228210,Flat Combining (SkipList),Spin Parker
16,16,32,32,138182,138182,0,265606920,Flat Combining (SkipList),Spin Parker
17,17,32,32,137193,137193,0,265747290,Flat Combining (SkipList),Spin Parker
18,18,32,32,134331,134331,0,526178310,Flat Combining (SkipList),Spin Parker
19,19,32,32,135950,135950,0,797192520,Flat Combining (SkipList),Spin Parker
20,20,32,32,130696,130696,0,265495200,Flat Combining (SkipList),Spin Parker
21,21,32,32,129888,129888,0,531026460,Flat Combining (SkipList),Spin Parker
22,22,32,32,135019,135019,0,263101350,Flat Combining (SkipList),Spin Parker
23,23,32,32,134102,134102,0,530930220,Flat Combining (SkipList),Spin Parker
24,24,32,32,134617,134617,0,789436380,Flat Combining (SkipList),Spin Parker
25,25,32,32,137080,137080,0,530823480,Flat Combining (SkipList),Spin Parker
26,26,32,32,134863,134863,0,263190120,Flat Combining (SkipList),Spin Parker
27,27,32,32,133627,133627,0,265215450,Flat Combining (SkipList),Spin Parker
28,28,32,32,129395,129395,0,262874340,Flat Combining (SkipList),Spin Parker
29,29,32,32,133354,133354,0,,Flat Combining (SkipList),Spin Parker
30,30,32,32,136857,136857,0,796150920,Flat Combining (SkipList),Spin Parker
31,31,32,32,135099,135099,0,530729550,Flat Combining (SkipList),Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,82201,82201,0,975996900,Flat Combining (SkipList),BlockParker
1,1,32,32,87675,87675,0,243835440,Flat Combining (SkipList),BlockParker
2,2,32,32,90949,90949,0,975870630,Flat Combining (SkipList),BlockParker
3,3,32,32,90778,90778,0,976002330,Flat Combining (SkipList),BlockParker
4,4,32,32,85477,85477,0,244191150,Flat Combining (SkipList),BlockParker
5,5,32,32,86911,86911,0,243954930,Flat Combining (SkipList),BlockParker
6,6,32,32,101065,101065,0,,Flat Combining (SkipList),BlockParker
7,7,32,32,95238,95238,0,1707567330,Flat Combining (SkipList),BlockParker
8,8,32,32,73996,73996,0,487844040,Flat Combining (SkipList),BlockParker
9,9,32,32,76822,76822,0,,Flat Combining (SkipList),BlockParker
10,10,32,32,75533,75533,0,1219244760,Flat Combining (SkipList),BlockParker
11,11,32,32,82519,82519,0,243827340,Flat Combining (SkipList),BlockParker
12,12,32,32,78657,78657,0,243886740,Flat Combining (SkipList),BlockParker
13,13,32,32,77702,77702,0,243890550,Flat Combining (SkipList),BlockParker
14,14,32,32,79476,79476,0,,Flat Combining (SkipList),BlockParker
15,15,32,32,78330,78330,0,244159800,Flat Combining (SkipList),BlockParker
16,16,32,32,85932,85932,0,487898910,Flat Combining (SkipList),BlockParker
17,17,32,32,87776,87776,0,244061100,Flat Combining (SkipList),BlockParker
18,18,32,32,95210,95210,0,487899960,Flat Combining (SkipList),BlockParker
19,19,32,32,94939,94939,0,731991090,Flat Combining (SkipList),BlockParker
20,20,32,32,83674,83674,0,243949110,Flat Combining (SkipList),BlockParker
21,21,32,32,84144,84144,0,975708510,Flat Combining (SkipList),BlockParker
22,22,32,32,95923,95923,0,976286670,Flat Combining (SkipList),BlockParker
23,23,32,32,91429,91429,0,1312346370,Flat Combining (SkipList),BlockParker
24,24,32,32,77818,77818,0,,Flat Combining (SkipList),BlockParker
25,25,32,32,77629,77629,0,,Flat Combining (SkipList),BlockParker
26,26,32,32,83771,83771,0,,Flat Combining (SkipList),BlockParker
27,27,32,32,81779,81779,0,243716760,Flat Combining (SkipList),BlockParker
28,28,32,32,78512,78512,0,244054830,Flat Combining (SkipList),BlockParker
29,29,32,32,79885,79885,0,243886050,Flat Combining (SkipList),BlockParker
30,30,32,32,79786,79786,0,487707660,Flat Combining (SkipList),BlockParker
31,31,32,32,78964,78964,0,243889050,Flat Combining (SkipList),BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,362099,362099,0,1829271900,Flat Combining,Spin Parker
1,1,32,32,370108,370108,0,1532926080,Flat Combining,Spin Parker
2,2,32,32,411963,411963,0,100390320,Flat Combining,Spin Parker
3,3,32,32,406753,406753,0,273212670,Flat Combining,Spin Parker
4,4,32,32,405448,405448,0,655815990,Flat Combining,Spin Parker
5,5,32,32,404490,404490,0,694523370,Flat Combining,Spin Parker
6,6,32,32,408723,408723,0,396745620,Flat Combining,Spin Parker
7,7,32,32,410168,410168,0,295906230,Flat Combining,Spin Parker
8,8,32,32,411357,411357,0,230683530,Flat Combining,Spin Parker
9,9,32,32,411904,411904,0,164519130,Flat Combining,Spin Parker
10,10,32,32,409896,409896,0,315184440,Flat Combining,Spin Parker
11,11,32,32,409360,409360,0,372863280,Flat Combining,Spin Parker
12,12,32,32,410250,410250,0,282623040,Flat Combining,Spin Parker
13,13,32,32,411401,411401,0,204760410,Flat Combining,Spin Parker
14,14,32,32,411568,411568,0,194268840,Flat Combining,Spin Parker
15,15,32,32,411107,411107,0,225729900,Flat Combining,Spin Parker
16,16,32,32,400661,400661,0,993588720,Flat Combining,Spin Parker
17,17,32,32,403528,403528,0,891466500,Flat Combining,Spin Parker
18,18,32,32,408524,408524,0,405421080,Flat Combining,Spin Parker
19,19,32,32,409009,409009,0,373662960,Flat Combining,Spin Parker
20,20,32,32,407092,407092,0,532770780,Flat Combining,Spin Parker
21,21,32,32,405748,405748,0,605267400,Flat Combining,Spin Parker
22,22,32,32,408516,408516,0,405774120,Flat Combining,Spin Parker
23,23,32,32,408959,408959,0,379169010,Flat Combining,Spin Parker
24,24,32,32,409940,409940,0,298671420,Flat Combining,Spin Parker
25,25,32,32,410064,410064,0,306901650,Flat Combining,Spin Parker
26,26,32,32,410147,410147,0,294932280,Flat Combining,Spin Parker
27,27,32,32,410883,410883,0,265786170,Flat Combining,Spin Parker
28,28,32,32,410791,410791,0,244194750,Flat Combining,Spin Parker
29,29,32,32,411273,411273,0,219860910,Flat Combining,Spin Parker
30,30,32,32,409296,409296,0,247185660,Flat Combining,Spin Parker
31,31,32,32,411036,411036,0,232203090,Flat Combining,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,102163,102163,0,174989280,Flat Combining,BlockParker
1,1,32,32,53824,53824,0,6966258900,Flat Combining,BlockParker
2,2,32,32,52925,52925,0,7077997830,Flat Combining,BlockParker
3,3,32,32,103246,103246,0,22374450,Flat Combining,BlockParker
4,4,32,32,103320,103320,0,10872030,Flat Combining,BlockParker
5,5,32,32,103392,103392,0,1282140,Flat Combining,BlockParker
6,6,32,32,103387,103387,0,1410630,Flat Combining,BlockParker
7,7,32,32,103387,103387,0,2548890,Flat Combining,BlockParker
8,8,32,32,103388,103388,0,1136340,Flat Combining,BlockParker
9,9,32,32,103390,103390,0,586680,Flat Combining,BlockParker
10,10,32,32,103352,103352,0,1403370,Flat Combining,BlockParker
11,11,32,32,103386,103386,0,857790,Flat Combining,BlockParker
12,12,32,32,103382,103382,0,1143900,Flat Combining,BlockParker
13,13,32,32,103385,103385,0,578310,Flat Combining,BlockParker
14,14,32,32,103378,103378,0,1128750,Flat Combining,BlockParker
15,15,32,32,103379,103379,0,574650,Flat Combining,BlockParker
16,16,32,32,103370,103370,0,2769630,Flat Combining,BlockParker
17,17,32,32,103365,103365,0,4193430,Flat Combining,BlockParker
18,18,32,32,103375,103375,0,1407840,Flat Combining,BlockParker
19,19,32,32,103360,103360,0,4743540,Flat Combining,BlockParker
20,20,32,32,103372,103372,0,1409820,Flat Combining,BlockParker
21,21,32,32,103371,103371,0,1405260,Flat Combining,BlockParker
22,22,32,32,103371,103371,0,1128990,Flat Combining,BlockParker
23,23,32,32,103369,103369,0,1156500,Flat Combining,BlockParker
24,24,32,32,103367,103367,0,1691280,Flat Combining,BlockParker
25,25,32,32,103372,103372,0,287370,Flat Combining,BlockParker
26,26,32,32,103371,103371,0,305670,Flat Combining,BlockParker
27,27,32,32,103371,103371,0,285240,Flat Combining,BlockParker
28,28,32,32,103368,103368,0,854790,Flat Combining,BlockParker
29,29,32,32,103368,103368,0,856710,Flat Combining,BlockParker
30,30,32,32,103366,103366,0,1127220,Flat Combining,BlockParker
31,31,32,32,102561,102561,0,220631550,Flat Combining,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,272190,272190,0,1276112070,Flat Combining Fair,Spin Parker
1,1,32,32,279493,279493,0,914812500,Flat Combining Fair,Spin Parker
2,2,32,32,296704,296704,0,81614310,Flat Combining Fair,Spin Parker
3,3,32,32,291598,291598,0,277716780,Flat Combining Fair,Spin Parker
4,4,32,32,295286,295286,0,33130560,Flat Combining Fair,Spin Parker
5,5,32,32,294017,294017,0,389854230,Flat Combining Fair,Spin Parker
6,6,32,32,295558,295558,0,242511390,Flat Combining Fair,Spin Parker
7,7,32,32,292558,292558,0,373833270,Flat Combining Fair,Spin Parker
8,8,32,32,293460,293460,0,400224030,Flat Combining Fair,Spin Parker
9,9,32,32,291805,291805,0,513805380,Flat Combining Fair,Spin Parker
10,10,32,32,292845,292845,0,404737170,Flat Combining Fair,Spin Parker
11,11,32,32,290672,290672,0,537119730,Flat Combining Fair,Spin Parker
12,12,32,32,286605,286605,0,716212530,Flat Combining Fair,Spin Parker
13,13,32,32,292808,292808,0,556865880,Flat Combining Fair,Spin Parker
14,14,32,32,291777,291777,0,556982130,Flat Combining Fair,Spin Parker
15,15,32,32,292257,292257,0,597463710,Flat Combining Fair,Spin Parker
16,16,32,32,294312,294312,0,372169290,Flat Combining Fair,Spin Parker
17,17,32,32,293872,293872,0,533707320,Flat Combining Fair,Spin Parker
18,18,32,32,295429,295429,0,242123670,Flat Combining Fair,Spin Parker
19,19,32,32,295066,295066,0,247882470,Flat Combining Fair,Spin Parker
20,20,32,32,294456,294456,0,317480160,Flat Combining Fair,Spin Parker
21,21,32,32,295331,295331,0,249689670,Flat Combining Fair,Spin Parker
22,22,32,32,294543,294543,0,341321970,Flat Combining Fair,Spin Parker
23,23,32,32,294374,294374,0,341503500,Flat Combining Fair,Spin Parker
24,24,32,32,293002,293002,0,460370130,Flat Combining Fair,Spin Parker
25,25,32,32,293343,293343,0,419249850,Flat Combining Fair,Spin Parker
26,26,32,32,291446,291446,0,529014960,Flat Combining Fair,Spin Parker
27,27,32,32,291765,291765,0,404122320,Flat Combining Fair,Spin Parker
28,28,32,32,290137,290137,0,717786630,Flat Combining Fair,Spin Parker
29,29,32,32,292299,292299,0,523105560,Flat Combining Fair,Spin Parker
30,30,32,32,292684,292684,0,533249430,Flat Combining Fair,Spin Parker
31,31,32,32,292753,292753,0,532570770,Flat Combining Fair,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,86218,86218,0,832749030,Flat Combining Fair,BlockParker
1,1,32,32,86581,86581,0,2173030590,Flat Combining Fair,BlockParker
2,2,32,32,88079,88079,0,1168452420,Flat Combining Fair,BlockParker
3,3,32,32,87196,87196,0,1366597770,Flat Combining Fair,BlockParker
4,4,32,32,86647,86647,0,1016583900,Flat Combining Fair,BlockParker
5,5,32,32,86520,86520,0,747906840,Flat Combining Fair,BlockParker
6,6,32,32,85912,85912,0,377694330,Flat Combining Fair,BlockParker
7,7,32,32,86057,86057,0,544707030,Flat Combining Fair,BlockParker
8,8,32,32,84152,84152,0,346447620,Flat Combining Fair,BlockParker
