Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
2,2,16,32,83351532,100794,1012,6391576890,Flat Combining Fair,BlockParker
3,3,16,32,91852696,36927,1109,2727778320,Flat Combining Fair,BlockParker
4,4,16,32,82869026,100218,1007,3118160640,Flat Combining Fair,BlockParker
5,5,16,32,91852109,36924,1109,2492191560,Flat Combining Fair,BlockParker
6,6,16,32,83122672,100611,1010,1525736130,Flat Combining Fair,BlockParker
7,7,16,32,91853663,36906,1109,2023756950,Flat Combining Fair,BlockParker
8,8,16,32,82974985,100357,1008,1441254990,Flat Combining Fair,BlockParker
9,9,16,32,91854477,36921,1109,1988711370,Flat Combining Fair,BlockParker
10,10,16,32,82434559,99962,1004,2240705040,Flat Combining Fair,BlockParker
11,11,16,32,91892655,36926,1109,1997558850,Flat Combining Fair,BlockParker
12,12,16,32,83311545,100509,1009,1943925240,Flat Combining Fair,BlockParker
13,13,16,32,91892512,36930,1109,2169397020,Flat Combining Fair,BlockParker
14,14,16,32,83208260,100677,1011,2069319180,Flat Combining Fair,BlockParker
15,15,16,32,91780400,36906,1109,1764893490,Flat Combining Fair,BlockParker
0,0,16,32,23880100,111776,1139,5099564040,Flat Combining Fair With Combiner Slice,Spin Parker
1,1,16,32,24316275,38265,1155,3608530200,Flat Combining Fair With Combiner Slice,Spin Parker
2,2,16,32,23683669,111500,1136,3598741590,Flat Combining Fair With Combiner Slice,Spin Parker
3,3,16,32,24218788,38262,1155,3341426880,Flat Combining Fair With Combiner Slice,Spin Parker
4,4,16,32,23594316,111337,1134,3587318220,Flat Combining Fair With Combiner Slice,Spin Parker
5,5,16,32,24090730,38259,1155,3144638130,Flat Combining Fair With Combiner Slice,Spin Parker
6,6,16,32,23701079,111028,1131,3490271610,Flat Combining Fair With Combiner Slice,Spin Parker
7,7,16,32,24108986,38260,1155,2917827360,Flat Combining Fair With Combiner Slice,Spin Parker
8,8,16,32,23861615,111405,1135,3596148330,Flat Combining Fair With Combiner Slice,Spin Parker
9,9,16,32,24043714,38264,1155,3600285930,Flat Combining Fair With Combiner Slice,Spin Parker
10,10,16,32,23875202,111159,1132,3592281720,Flat Combining Fair With Combiner Slice,Spin Parker
11,11,16,32,24087125,38263,1155,3593188350,Flat Combining Fair With Combiner Slice,Spin Parker
12,12,16,32,23766985,110355,1124,3602718150,Flat Combining Fair With Combiner Slice,Spin Parker
13,13,16,32,24010427,38262,1155,3610575270,Flat Combining Fair With Combiner Slice,Spin Parker
14,14,16,32,23860852,111345,1134,3607390620,Flat Combining Fair With Combiner Slice,Spin Parker
15,15,16,32,24140688,38264,1155,3603472890,Flat Combining Fair With Combiner Slice,Spin Parker
0,0,16,32,78254167,99747,1002,18384500760,Flat Combining Fair With Combiner Slice,BlockParker
1,1,16,32,87569637,36951,1110,5590739820,Flat Combining Fair With Combiner Slice,BlockParker
2,2,16,32,78290230,100321,1008,5346022710,Flat Combining Fair With Combiner Slice,BlockParker
3,3,16,32,87467651,36947,1110,2260624710,Flat Combining Fair With Combiner Slice,BlockParker
4,4,16,32,78769499,100284,1008,3147652560,Flat Combining Fair With Combiner Slice,BlockParker
5,5,16,32,87525781,36939,1110,1879014660,Flat Combining Fair With Combiner Slice,BlockParker
6,6,16,32,78628909,100258,1007,2306798010,Flat Combining Fair With Combiner Slice,BlockParker
7,7,16,32,87519045,36937,1110,1580026080,Flat Combining Fair With Combiner Slice,BlockParker
8,8,16,32,78256508,99753,1002,3211080060,Flat Combining Fair With Combiner Slice,BlockParker
9,9,16,32,87461798,36936,1110,1563324360,Flat Combining Fair With Combiner Slice,BlockParker
10,10,16,32,78026565,99794,1003,2782270560,Flat Combining Fair With Combiner Slice,BlockParker
11,11,16,32,87512421,36937,1110,1527861090,Flat Combining Fair With Combiner Slice,BlockParker
12,12,16,32,77958478,99478,999,2233762230,Flat Combining Fair With Combiner Slice,BlockParker
