Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
19,19,32,32,67883129,28368,852,2622469170,Flat Combining Fair,BlockParker
20,20,32,32,57736496,72375,727,2901797910,Flat Combining Fair,BlockParker
21,21,32,32,67849129,28362,852,2685989490,Flat Combining Fair,BlockParker
22,22,32,32,58027695,72744,731,3058308930,Flat Combining Fair,BlockParker
23,23,32,32,67904878,28366,852,2723927580,Flat Combining Fair,BlockParker
24,24,32,32,58109833,72845,732,3033661650,Flat Combining Fair,BlockParker
25,25,32,32,67725857,28327,851,2757370260,Flat Combining Fair,BlockParker
26,26,32,32,58095843,72862,732,3187521960,Flat Combining Fair,BlockParker
27,27,32,32,67843849,28358,852,2869418490,Flat Combining Fair,BlockParker
28,28,32,32,57945218,72676,730,3251918790,Flat Combining Fair,BlockParker
29,29,32,32,67778645,28345,852,2888631270,Flat Combining Fair,BlockParker
30,30,32,32,57691875,72441,728,3602793390,Flat Combining Fair,BlockParker
31,31,32,32,67676402,28313,851,2807586000,Flat Combining Fair,BlockParker
0,0,32,32,14690265,83773,854,2738224980,Flat Combining Fair With Combiner Slice,Spin Parker
1,1,32,32,14896132,28867,872,2739302040,Flat Combining Fair With Combiner Slice,Spin Parker
2,2,32,32,14897576,83485,851,2742830790,Flat Combining Fair With Combiner Slice,Spin Parker
3,3,32,32,14900782,28869,872,2737300260,Flat Combining Fair With Combiner Slice,Spin Parker
4,4,32,32,14934733,83690,853,2741899620,Flat Combining Fair With Combiner Slice,Spin Parker
5,5,32,32,15037787,28854,872,2737080210,Flat Combining Fair With Combiner Slice,Spin Parker
6,6,32,32,14890115,83823,854,2731997190,Flat Combining Fair With Combiner Slice,Spin Parker
7,7,32,32,14914906,28863,871,2734842540,Flat Combining Fair With Combiner Slice,Spin Parker
8,8,32,32,14814260,83818,854,2580375810,Flat Combining Fair With Combiner Slice,Spin Parker
9,9,32,32,14869024,28865,872,2735270190,Flat Combining Fair With Combiner Slice,Spin Parker
10,10,32,32,14716085,83689,853,2704386360,Flat Combining Fair With Combiner Slice,Spin Parker
11,11,32,32,14888672,28862,871,2734846020,Flat Combining Fair With Combiner Slice,Spin Parker
12,12,32,32,14659222,83588,852,2604936930,Flat Combining Fair With Combiner Slice,Spin Parker
13,13,32,32,14882338,28865,872,2734662120,Flat Combining Fair With Combiner Slice,Spin Parker
14,14,32,32,14630228,83620,853,2733692250,Flat Combining Fair With Combiner Slice,Spin Parker
15,15,32,32,14882909,28862,871,2731093770,Flat Combining Fair With Combiner Slice,Spin Parker
16,16,32,32,15090900,83611,852,2736166170,Flat Combining Fair With Combiner Slice,Spin Parker
17,17,32,32,15040659,28854,871,2846700330,Flat Combining Fair With Combiner Slice,Spin Parker
18,18,32,32,14764245,83825,855,2893722450,Flat Combining Fair With Combiner Slice,Spin Parker
19,19,32,32,14788483,28865,872,2932447560,Flat Combining Fair With Combiner Slice,Spin Parker
20,20,32,32,14860640,83760,854,2745915990,Flat Combining Fair With Combiner Slice,Spin Parker
21,21,32,32,14848706,28865,872,2840784690,Flat Combining Fair With Combiner Slice,Spin Parker
22,22,32,32,14972515,83802,854,2734246770,Flat Combining Fair With Combiner Slice,Spin Parker
23,23,32,32,14975869,28861,871,2850322500,Flat Combining Fair With Combiner Slice,Spin Parker
24,24,32,32,14973069,83527,851,2734130250,Flat Combining Fair With Combiner Slice,Spin Parker
25,25,32,32,15077383,28861,871,2737497000,Flat Combining Fair With Combiner Slice,Spin Parker
26,26,32,32,15156778,83728,853,2736056340,Flat Combining Fair With Combiner Slice,Spin Parker
27,27,32,32,14945294,28861,871,2742015060,Flat Combining Fair With Combiner Slice,Spin Parker
28,28,32,32,15077835,83593,852,2733606060,Flat Combining Fair With Combiner Slice,Spin Parker
29,29,32,32,15075059,28862,871,2732655810,Flat Combining Fair With Combiner Slice,Spin Parker
30,30,32,32,15010158,83237,848,2731916700,Flat Combining Fair With Combiner Slice,Spin Parker
31,31,32,32,14977628,28861,871,2729626080,Flat Combining Fair With Combiner Slice,Spin Parker
0,0,32,32,53024562,73076,735,2445283770,Flat Combining Fair With Combiner Slice,BlockParker
1,1,32,32,61669701,28356,852,2663998710,Flat Combining Fair With Combiner Slice,BlockParker
2,2,32,32,52209253,72303,727,2928793860,Flat Combining Fair With Combiner Slice,BlockParker
3,3,32,32,61642307,28363,853,2637962340,Flat Combining Fair With Combiner Slice,BlockParker
4,4,32,32,52791218,72895,733,2575701300,Flat Combining Fair With Combiner Slice,BlockParker
5,5,32,32,61691968,28362,852,2609535660,Flat Combining Fair With Combiner Slice,BlockParker
6,6,32,32,52763213,72797,732,2594048250,Flat Combining Fair With Combiner Slice,BlockParker
7,7,32,32,61698507,28357,852,2672447760,Flat Combining Fair With Combiner Slice,BlockParker
8,8,32,32,52729448,72750,732,2617262250,Flat Combining Fair With Combiner Slice,BlockParker
9,9,32,32,61673339,28349,852,2571804600,Flat Combining Fair With Combiner Slice,BlockParker
10,10,32,32,52695357,72739,731,2569557450,Flat Combining Fair With Combiner Slice,BlockParker
11,11,32,32,61694044,28361,852,2681262690,Flat Combining Fair With Combiner Slice,BlockParker
12,12,32,32,52684476,72719,731,2688594990,Flat Combining Fair With Combiner Slice,BlockParker
13,13,32,32,61653641,28350,852,2683528350,Flat Combining Fair With Combiner Slice,BlockParker
14,14,32,32,52577891,72602,730,2679757320,Flat Combining Fair With Combiner Slice,BlockParker
15,15,32,32,61733225,28360,852,2663736150,Flat Combining Fair With Combiner Slice,BlockParker
16,16,32,32,52708593,72734,731,2712376560,Flat Combining Fair With Combiner Slice,BlockParker
17,17,32,32,61571199,28347,852,2712235560,Flat Combining Fair With Combiner Slice,BlockParker
18,18,32,32,52512618,72509,729,2711281830,Flat Combining Fair With Combiner Slice,BlockParker
19,19,32,32,61674592,28347,852,2710441110,Flat Combining Fair With Combiner Slice,BlockParker
20,20,32,32,52372238,72356,728,2701260450,Flat Combining Fair With Combiner Slice,BlockParker
21,21,32,32,61609471,28340,852,2733761460,Flat Combining Fair With Combiner Slice,BlockParker
22,22,32,32,52589221,72624,730,2758399200,Flat Combining Fair With Combiner Slice,BlockParker
23,23,32,32,61640226,28341,852,2735198310,Flat Combining Fair With Combiner Slice,BlockParker
24,24,32,32,52538407,72506,729,2739183180,Flat Combining Fair With Combiner Slice,BlockParker
25,25,32,32,61579802,28337,852,2699337810,Flat Combining Fair With Combiner Slice,BlockParker
26,26,32,32,52387835,72333,728,2829277380,Flat Combining Fair With Combiner Slice,BlockParker
27,27,32,32,61634863,28357,852,2700897060,Flat Combining Fair With Combiner Slice,BlockParker
28,28,32,32,52433934,72349,728,2812500660,Flat Combining Fair With Combiner Slice,BlockParker
29,29,32,32,61608879,28347,852,2716762920,Flat Combining Fair With Combiner Slice,BlockParker
30,30,32,32,52277045,72294,727,2964698430,Flat Combining Fair With Combiner Slice,BlockParker
31,31,32,32,61577124,28324,851,2704428150,Flat Combining Fair With Combiner Slice,BlockParker
0,0,32,32,28438787,45897,461,2936248110,CCSynch,Spin Parker
1,1,32,32,85344333,45899,1379,2030000790,CCSynch,Spin Parker
2,2,32,32,28478849,45905,461,2467009920,CCSynch,Spin Parker
3,3,32,32,85356573,45902,1379,4538429310,CCSynch,Spin Parker
4,4,32,32,28462617,45905,461,3185612400,CCSynch,Spin Parker
5,5,32,32,85086290,45905,1379,3281044170,CCSynch,Spin Parker
6,6,32,32,28419871,45905,461,1949629890,CCSynch,Spin Parker
7,7,32,32,85057453,45903,1379,4291597380,CCSynch,Spin Parker
8,8,32,32,28452284,45906,461,1134775140,CCSynch,Spin Parker
9,9,32,32,85377435,45896,1379,3694333530,CCSynch,Spin Parker
10,10,32,32,28551074,45905,461,2893420680,CCSynch,Spin Parker
11,11,32,32,85430509,45901,1379,2034089070,CCSynch,Spin Parker
12,12,32,32,28390279,45892,461,3230228310,CCSynch,Spin Parker
13,13,32,32,85156100,45904,1379,2893438950,CCSynch,Spin Parker
14,14,32,32,28312251,45906,461,2142029400,CCSynch,Spin Parker
15,15,32,32,85345230,45892,1379,1905341580,CCSynch,Spin Parker
16,16,32,32,28367624,45913,461,2824306920,CCSynch,Spin Parker
17,17,32,32,85228566,45899,1379,2163084270,CCSynch,Spin Parker
18,18,32,32,28482222,45909,461,2879297430,CCSynch,Spin Parker
19,19,32,32,85289969,45898,1379,2833286580,CCSynch,Spin Parker
20,20,32,32,28473832,45913,461,3197030370,CCSynch,Spin Parker
21,21,32,32,85041764,45883,1379,3299265360,CCSynch,Spin Parker
22,22,32,32,28373156,45889,461,3376535790,CCSynch,Spin Parker
23,23,32,32,85095367,45901,1379,2794417350,CCSynch,Spin Parker
24,24,32,32,28363089,45905,461,3361830600,CCSynch,Spin Parker
25,25,32,32,85604143,45901,1379,1216932990,CCSynch,Spin Parker
26,26,32,32,28425835,45901,461,2038047690,CCSynch,Spin Parker
27,27,32,32,85279729,45899,1379,1970427150,CCSynch,Spin Parker
28,28,32,32,28361660,45903,461,1388390460,CCSynch,Spin Parker
29,29,32,32,85094919,45900,1379,2847103740,CCSynch,Spin Parker
30,30,32,32,28451577,45907,461,3646685820,CCSynch,Spin Parker
31,31,32,32,85256002,45902,1379,2953830300,CCSynch,Spin Parker
0,0,32,32,34525036,42968,432,1546029030,CCSynch,BlockParker
1,1,32,32,103438994,42966,1291,1628679540,CCSynch,BlockParker
2,2,32,32,34593345,42971,432,4182151710,CCSynch,BlockParker
3,3,32,32,103753058,42971,1291,1209437430,CCSynch,BlockParker
4,4,32,32,34473075,42978,432,3034245810,CCSynch,BlockParker
5,5,32,32,103670321,42968,1291,3391031250,CCSynch,BlockParker
6,6,32,32,34485498,42968,432,1191128130,CCSynch,BlockParker
7,7,32,32,103757608,42967,1291,3874085340,CCSynch,BlockParker
8,8,32,32,34540446,42973,432,2287373550,CCSynch,BlockParker
9,9,32,32,103915165,42967,1291,1848475680,CCSynch,BlockParker
10,10,32,32,34540027,42971,432,2822898660,CCSynch,BlockParker
11,11,32,32,103729047,42968,1291,2760496080,CCSynch,BlockParker
12,12,32,32,34586985,42973,432,3414441240,CCSynch,BlockParker
13,13,32,32,103735278,42970,1291,3616356750,CCSynch,BlockParker
14,14,32,32,34464407,42972,432,2209769760,CCSynch,BlockParker
15,15,32,32,103941452,42970,1291,2968951620,CCSynch,BlockParker
16,16,32,32,34578199,42978,432,2499102840,CCSynch,BlockParker
17,17,32,32,103479285,42959,1291,4539448080,CCSynch,BlockParker
18,18,32,32,34542120,42979,432,1949596380,CCSynch,BlockParker
19,19,32,32,103778192,42968,1291,3489141300,CCSynch,BlockParker
20,20,32,32,34499828,42973,432,1481762760,CCSynch,BlockParker
21,21,32,32,103536673,42966,1291,3225917610,CCSynch,BlockParker
22,22,32,32,34520351,42973,432,3347692560,CCSynch,BlockParker
23,23,32,32,103732471,42971,1291,3227019840,CCSynch,BlockParker
24,24,32,32,34583920,42974,432,2664442260,CCSynch,BlockParker
25,25,32,32,104056336,42968,1291,3828981420,CCSynch,BlockParker
26,26,32,32,34526200,42973,432,2254369590,CCSynch,BlockParker
27,27,32,32,103878214,42965,1291,1661447070,CCSynch,BlockParker
28,28,32,32,34594346,42971,432,3244437090,CCSynch,BlockParker
29,29,32,32,103679914,42968,1291,1913829570,CCSynch,BlockParker
30,30,32,32,34456635,42972,432,2021029200,CCSynch,BlockParker
31,31,32,32,103915470,42969,1291,2681330160,CCSynch,BlockParker
0,0,32,32,55275879,90202,906,2746045410,CCSynch (Ban),Spin Parker
1,1,32,32,56948363,30485,916,2691769620,CCSynch (Ban),Spin Parker
2,2,32,32,55314274,90196,906,2735478660,CCSynch (Ban),Spin Parker
3,3,32,32,57171298,30484,916,2739085890,CCSynch (Ban),Spin Parker
4,4,32,32,55368168,90220,907,2630912790,CCSynch (Ban),Spin Parker
5,5,32,32,57237453,30484,916,2707093680,CCSynch (Ban),Spin Parker
6,6,32,32,55385078,90246,907,2704138980,CCSynch (Ban),Spin Parker
7,7,32,32,57346648,30484,916,2735382570,CCSynch (Ban),Spin Parker
8,8,32,32,55386746,90220,907,2741303340,CCSynch (Ban),Spin Parker
9,9,32,32,56836841,30484,916,2643242580,CCSynch (Ban),Spin Parker
10,10,32,32,55402317,90244,907,2656461120,CCSynch (Ban),Spin Parker
11,11,32,32,56848737,30483,916,2736054450,CCSynch (Ban),Spin Parker
12,12,32,32,55393545,90228,907,2804559300,CCSynch (Ban),Spin Parker
13,13,32,32,57362202,30483,916,2773453650,CCSynch (Ban),Spin Parker
14,14,32,32,55304966,90164,906,2785092870,CCSynch (Ban),Spin Parker
15,15,32,32,56855084,30483,916,2710607700,CCSynch (Ban),Spin Parker
16,16,32,32,55315237,90160,906,2666330070,CCSynch (Ban),Spin Parker
17,17,32,32,57187969,30484,916,2701792560,CCSynch (Ban),Spin Parker
18,18,32,32,55328351,90215,907,2664138000,CCSynch (Ban),Spin Parker
19,19,32,32,57374444,30483,916,2743914240,CCSynch (Ban),Spin Parker
20,20,32,32,55306909,90231,907,2768773080,CCSynch (Ban),Spin Parker
21,21,32,32,56856244,30480,916,2705990730,CCSynch (Ban),Spin Parker
22,22,32,32,55385488,90245,907,2658871230,CCSynch (Ban),Spin Parker
23,23,32,32,57284952,30484,916,2751663540,CCSynch (Ban),Spin Parker
24,24,32,32,55377132,90224,907,2668540170,CCSynch (Ban),Spin Parker
25,25,32,32,56913297,30483,916,2708150340,CCSynch (Ban),Spin Parker
26,26,32,32,55346910,90213,907,2737862280,CCSynch (Ban),Spin Parker
27,27,32,32,57270800,30483,916,2688944910,CCSynch (Ban),Spin Parker
28,28,32,32,55467521,90237,907,2727664380,CCSynch (Ban),Spin Parker
29,29,32,32,56531746,30484,916,2717497890,CCSynch (Ban),Spin Parker
30,30,32,32,55304362,90191,906,2729431920,CCSynch (Ban),Spin Parker
31,31,32,32,56931017,30483,916,2761783170,CCSynch (Ban),Spin Parker
0,0,32,32,52509054,79494,799,2735820810,CCSynch (Ban),BlockParker
1,1,32,32,59115838,29529,887,2656438050,CCSynch (Ban),BlockParker
2,2,32,32,52562983,79494,799,2738850660,CCSynch (Ban),BlockParker
3,3,32,32,58741322,29527,887,2624498220,CCSynch (Ban),BlockParker
4,4,32,32,52580432,79489,799,2741317650,CCSynch (Ban),BlockParker
5,5,32,32,58678466,29529,887,2594831640,CCSynch (Ban),BlockParker
6,6,32,32,52562046,79513,799,2695693680,CCSynch (Ban),BlockParker
7,7,32,32,59005535,29528,887,2703215430,CCSynch (Ban),BlockParker
8,8,32,32,52541992,79505,799,2659609230,CCSynch (Ban),BlockParker
9,9,32,32,58991168,29527,887,2632062540,CCSynch (Ban),BlockParker
10,10,32,32,52565152,79500,799,2711547750,CCSynch (Ban),BlockParker
11,11,32,32,58934289,29527,887,2755633620,CCSynch (Ban),BlockParker
12,12,32,32,52547265,79466,798,2646260970,CCSynch (Ban),BlockParker
13,13,32,32,59251622,29528,887,2708701230,CCSynch (Ban),BlockParker
14,14,32,32,52560364,79470,798,2584565460,CCSynch (Ban),BlockParker
15,15,32,32,59031949,29527,887,2760130110,CCSynch (Ban),BlockParker
16,16,32,32,52540621,79438,798,2688510810,CCSynch (Ban),BlockParker
17,17,32,32,58555402,29528,887,2643811620,CCSynch (Ban),BlockParker
18,18,32,32,52505467,79485,799,2765626890,CCSynch (Ban),BlockParker
19,19,32,32,58846716,29527,887,2731443510,CCSynch (Ban),BlockParker
20,20,32,32,52571287,79496,799,2740562100,CCSynch (Ban),BlockParker
21,21,32,32,58810413,29527,887,2684796900,CCSynch (Ban),BlockParker
22,22,32,32,52518748,79489,799,2750211720,CCSynch (Ban),BlockParker
23,23,32,32,58909565,29528,887,2715468660,CCSynch (Ban),BlockParker
24,24,32,32,52547358,79494,799,2655627450,CCSynch (Ban),BlockParker
25,25,32,32,58991484,29521,887,2743076970,CCSynch (Ban),BlockParker
26,26,32,32,52491340,79485,799,2759052510,CCSynch (Ban),BlockParker
27,27,32,32,58952209,29526,887,2744963430,CCSynch (Ban),BlockParker
28,28,32,32,52573270,79501,799,2690135160,CCSynch (Ban),BlockParker
29,29,32,32,58729032,29527,887,2706292950,CCSynch (Ban),BlockParker
30,30,32,32,52551470,79494,799,2638651620,CCSynch (Ban),BlockParker
31,31,32,32,58762889,29526,887,2665672110,CCSynch (Ban),BlockParker
0,0,32,32,31659533,40471,407,,Mutex,
1,1,32,32,87999510,36289,1090,,Mutex,
2,2,32,32,32312619,41446,416,,Mutex,
3,3,32,32,87484465,36097,1085,,Mutex,
4,4,32,32,32028994,41053,412,,Mutex,
5,5,32,32,88528155,36537,1098,,Mutex,
6,6,32,32,32385300,41517,417,,Mutex,
7,7,32,32,88563650,36527,1097,,Mutex,
8,8,32,32,31915522,40788,410,,Mutex,
9,9,32,32,87957457,36293,1090,,Mutex,
10,10,32,32,31913587,40801,410,,Mutex,
11,11,32,32,88179294,36360,1092,,Mutex,
12,12,32,32,32068451,40949,411,,Mutex,
13,13,32,32,88225313,36367,1093,,Mutex,
14,14,32,32,31956658,40781,410,,Mutex,
15,15,32,32,88121982,36323,1091,,Mutex,
16,16,32,32,31942178,40885,411,,Mutex,
17,17,32,32,88009951,36307,1091,,Mutex,
18,18,32,32,32012895,41018,412,,Mutex,
19,19,32,32,88205622,36389,1093,,Mutex,
20,20,32,32,31882715,40855,410,,Mutex,
21,21,32,32,88091717,36336,1092,,Mutex,
22,22,32,32,32221028,41286,415,,Mutex,
23,23,32,32,88067609,36308,1091,,Mutex,
24,24,32,32,31565161,40273,405,,Mutex,
25,25,32,32,88087447,36347,1092,,Mutex,
26,26,32,32,31811494,40595,408,,Mutex,
27,27,32,32,88378000,36448,1095,,Mutex,
28,28,32,32,32415938,41450,417,,Mutex,
29,29,32,32,88109218,36313,1091,,Mutex,
30,30,32,32,32050128,40952,411,,Mutex,
31,31,32,32,88248550,36393,1093,,Mutex,
0,0,32,32,1261357,10137,104,,SpinLock,
1,1,32,32,20637125,56833,1717,,SpinLock,
2,2,32,32,7358971,59238,606,,SpinLock,
3,3,32,32,4189632,11130,336,,SpinLock,
4,4,32,32,6151846,49108,502,,SpinLock,
5,5,32,32,20099326,54844,1657,,SpinLock,
6,6,32,32,5459497,43679,447,,SpinLock,
7,7,32,32,17985049,49125,1484,,SpinLock,
8,8,32,32,4931042,34086,348,,SpinLock,
9,9,32,32,21347652,50378,1522,,SpinLock,
10,10,32,32,5519899,38656,394,,SpinLock,
11,11,32,32,21632270,51567,1558,,SpinLock,
12,12,32,32,3641641,23427,239,,SpinLock,
13,13,32,32,19910742,43688,1319,,SpinLock,
14,14,32,32,6139517,39549,404,,SpinLock,
15,15,32,32,15578733,34158,1032,,SpinLock,
16,16,32,32,8939841,72352,740,,SpinLock,
17,17,32,32,21728827,59884,1809,,SpinLock,
18,18,32,32,8160122,65650,671,,SpinLock,
19,19,32,32,23994827,65954,1993,,SpinLock,
20,20,32,32,5677674,45130,461,,SpinLock,
21,21,32,32,17855742,48629,1469,,SpinLock,
22,22,32,32,7082322,56828,581,,SpinLock,
23,23,32,32,17609857,48089,1453,,SpinLock,
24,24,32,32,5674766,39332,401,,SpinLock,
25,25,32,32,22158982,52276,1579,,SpinLock,
26,26,32,32,5911459,41485,423,,SpinLock,
27,27,32,32,19043491,45264,1367,,SpinLock,
28,28,32,32,6121635,39497,403,,SpinLock,
29,29,32,32,19011905,41661,1258,,SpinLock,
30,30,32,32,4644604,29837,305,,SpinLock,
31,31,32,32,17401360,38207,1154,,SpinLock,
0,0,32,32,10650786,13241,133,,U-SCL,
1,1,32,32,25802737,10483,315,,U-SCL,
2,2,32,32,10649205,13288,133,,U-SCL,
3,3,32,32,25701069,10492,315,,U-SCL,
4,4,32,32,10763759,13396,135,,U-SCL,
5,5,32,32,25646902,10496,315,,U-SCL,
6,6,32,32,10743922,13382,134,,U-SCL,
7,7,32,32,25640258,10496,315,,U-SCL,
8,8,32,32,10637168,13250,133,,U-SCL,
9,9,32,32,25725459,10496,315,,U-SCL,
10,10,32,32,10600356,13226,133,,U-SCL,
11,11,32,32,25656185,10497,315,,U-SCL,
12,12,32,32,10754556,13355,134,,U-SCL,
13,13,32,32,25659607,10498,315,,U-SCL,
14,14,32,32,10486478,13261,133,,U-SCL,
15,15,32,32,25718715,10491,315,,U-SCL,
16,16,32,32,11002681,13395,135,,U-SCL,
17,17,32,32,25785478,10483,315,,U-SCL,
18,18,32,32,11006739,13403,135,,U-SCL,
19,19,32,32,25651355,10485,315,,U-SCL,
20,20,32,32,10993247,13403,135,,U-SCL,
21,21,32,32,25607862,10488,315,,U-SCL,
22,22,32,32,10713646,13361,134,,U-SCL,
23,23,32,32,25786308,10492,315,,U-SCL,
24,24,32,32,10998645,13396,135,,U-SCL,
25,25,32,32,25658051,10495,315,,U-SCL,
26,26,32,32,10976136,13389,134,,U-SCL,
27,27,32,32,25786541,10495,315,,U-SCL,
28,28,32,32,10703296,13308,134,,U-SCL,
29,29,32,32,25597956,10495,315,,U-SCL,
30,30,32,32,10633577,13320,134,,U-SCL,
31,31,32,32,25567164,10495,315,,U-SCL,
0,0,32,31,28049128,45959,462,,RCL,Spin Parker
1,1,32,31,83660850,45959,1381,,RCL,Spin Parker
2,2,32,31,27969422,45953,462,,RCL,Spin Parker
3,3,32,31,83485993,45959,1381,,RCL,Spin Parker
4,4,32,31,27313482,45958,462,,RCL,Spin Parker
5,5,32,31,82853787,45959,1381,,RCL,Spin Parker
6,6,32,31,27917799,45958,462,,RCL,Spin Parker
7,7,32,31,83498999,45958,1381,,RCL,Spin Parker
8,8,32,31,27878353,45958,462,,RCL,Spin Parker
9,9,32,31,83605747,45958,1381,,RCL,Spin Parker
10,10,32,31,27503161,45957,462,,RCL,Spin Parker
11,11,32,31,82354597,45957,1381,,RCL,Spin Parker
12,12,32,31,27998102,45957,462,,RCL,Spin Parker
13,13,32,31,83710467,45957,1381,,RCL,Spin Parker
14,14,32,31,27801338,45957,462,,RCL,Spin Parker
15,15,32,31,82984048,45957,1381,,RCL,Spin Parker
16,16,32,31,36196086,45955,462,,RCL,Spin Parker
17,17,32,31,110865911,45957,1381,,RCL,Spin Parker
18,18,32,31,37216730,45957,462,,RCL,Spin Parker
19,19,32,31,83571740,45954,1381,,RCL,Spin Parker
20,20,32,31,37133039,45956,462,,RCL,Spin Parker
21,21,32,31,85627833,45955,1381,,RCL,Spin Parker
22,22,32,31,28067575,45954,462,,RCL,Spin Parker
23,23,32,31,82239966,45955,1381,,RCL,Spin Parker
24,24,32,31,27317785,45954,462,,RCL,Spin Parker
25,25,32,31,83491504,45954,1381,,RCL,Spin Parker
26,26,32,31,27878938,45954,462,,RCL,Spin Parker
27,27,32,31,83733781,45954,1381,,RCL,Spin Parker
28,28,32,31,27352861,45954,462,,RCL,Spin Parker
29,29,32,31,83168368,45953,1381,,RCL,Spin Parker
30,30,32,31,27391177,45953,462,,RCL,Spin Parker
31,0,32,31,83349688,45947,1381,,RCL,Spin Parker
0,0,32,31,36207319,43577,438,,RCL,BlockParker
1,1,32,31,107947805,43577,1309,,RCL,BlockParker
2,2,32,31,36183610,43574,438,,RCL,BlockParker
3,3,32,31,107102119,43577,1309,,RCL,BlockParker
4,4,32,31,36206945,43577,438,,RCL,BlockParker
5,5,32,31,107229213,43577,1309,,RCL,BlockParker
6,6,32,31,36199598,43577,438,,RCL,BlockParker
7,7,32,31,107258334,43576,1309,,RCL,BlockParker
8,8,32,31,36184591,43575,438,,RCL,BlockParker
9,9,32,31,107902037,43575,1309,,RCL,BlockParker
10,10,32,31,36141191,43574,438,,RCL,BlockParker
11,11,32,31,107840159,43574,1309,,RCL,BlockParker
12,12,32,31,36162711,43574,438,,RCL,BlockParker
13,13,32,31,107337662,43574,1309,,RCL,BlockParker
14,14,32,31,36200634,43574,438,,RCL,BlockParker
15,15,32,31,80722773,43574,1309,,RCL,BlockParker
16,16,32,31,36168270,43574,438,,RCL,BlockParker
17,17,32,31,106200313,43574,1309,,RCL,BlockParker
18,18,32,31,36142122,43574,438,,RCL,BlockParker
19,19,32,31,103579940,43574,1309,,RCL,BlockParker
20,20,32,31,35447359,43573,438,,RCL,BlockParker
21,21,32,31,107210408,43573,1309,,RCL,BlockParker
22,22,32,31,36199375,43573,438,,RCL,BlockParker
23,23,32,31,107204895,43573,1309,,RCL,BlockParker
24,24,32,31,36176605,43573,438,,RCL,BlockParker
25,25,32,31,107211592,43573,1309,,RCL,BlockParker
26,26,32,31,36185573,43573,438,,RCL,BlockParker
27,27,32,31,107264527,43573,1309,,RCL,BlockParker
28,28,32,31,36198394,43573,438,,RCL,BlockParker
29,29,32,31,107308620,43573,1309,,RCL,BlockParker
30,30,32,31,36189656,43573,438,,RCL,BlockParker
31,0,32,31,107313852,43573,1309,,RCL,BlockParker
